classification_id	source_path	source_line	warning	message	architectures	review_cluster	x86_x64_disposition	required_next_read	source_records
T310-S8-P4-CLASS-018896	src/mvdm-host/softpc.new/base/keymouse/mouse_io.c	2925	C4245	'=': conversion from 'int' to 'IU16', signed/unsigned mismatch	x64,x86	SPC-INPUT-CONTROLLER-CALLBACKS	nonwidth-source-quality-not-current-blocker	not an x86/x64 compatibility diagnosis on its own; retain the source row for later package review but do not create an adapter or modify a mirror solely for this warning	T310-S8-P4-WARN-037721,T310-S8-P4-WARN-037722
T310-S8-P4-CLASS-018897	src/mvdm-host/softpc.new/base/keymouse/mouse_io.c	2935	C4100	'junk4': unreferenced formal parameter	x64,x86	SPC-INPUT-CONTROLLER-CALLBACKS	nonwidth-unless-call-contract-evidence	unused formal is not a width defect by itself.  Retain as evidence; inspect only when the selected declaration/caller shows a pointer, calling-convention, or omitted-result boundary	T310-S8-P4-WARN-037723,T310-S8-P4-WARN-037727
T310-S8-P4-CLASS-018898	src/mvdm-host/softpc.new/base/keymouse/mouse_io.c	2935	C4100	'junk3': unreferenced formal parameter	x64,x86	SPC-INPUT-CONTROLLER-CALLBACKS	nonwidth-unless-call-contract-evidence	unused formal is not a width defect by itself.  Retain as evidence; inspect only when the selected declaration/caller shows a pointer, calling-convention, or omitted-result boundary	T310-S8-P4-WARN-037724,T310-S8-P4-WARN-037728
T310-S8-P4-CLASS-018899	src/mvdm-host/softpc.new/base/keymouse/mouse_io.c	2935	C4100	'junk2': unreferenced formal parameter	x64,x86	SPC-INPUT-CONTROLLER-CALLBACKS	nonwidth-unless-call-contract-evidence	unused formal is not a width defect by itself.  Retain as evidence; inspect only when the selected declaration/caller shows a pointer, calling-convention, or omitted-result boundary	T310-S8-P4-WARN-037725,T310-S8-P4-WARN-037729
T310-S8-P4-CLASS-018900	src/mvdm-host/softpc.new/base/keymouse/mouse_io.c	2935	C4100	'junk1': unreferenced formal parameter	x64,x86	SPC-INPUT-CONTROLLER-CALLBACKS	nonwidth-unless-call-contract-evidence	unused formal is not a width defect by itself.  Retain as evidence; inspect only when the selected declaration/caller shows a pointer, calling-convention, or omitted-result boundary	T310-S8-P4-WARN-037726,T310-S8-P4-WARN-037730
T310-S8-P4-CLASS-018901	src/mvdm-host/softpc.new/base/keymouse/mouse_io.c	2984	C4100	'junk4': unreferenced formal parameter	x64,x86	SPC-INPUT-CONTROLLER-CALLBACKS	nonwidth-unless-call-contract-evidence	unused formal is not a width defect by itself.  Retain as evidence; inspect only when the selected declaration/caller shows a pointer, calling-convention, or omitted-result boundary	T310-S8-P4-WARN-037731,T310-S8-P4-WARN-037735
T310-S8-P4-CLASS-018902	src/mvdm-host/softpc.new/base/keymouse/mouse_io.c	2984	C4100	'junk3': unreferenced formal parameter	x64,x86	SPC-INPUT-CONTROLLER-CALLBACKS	nonwidth-unless-call-contract-evidence	unused formal is not a width defect by itself.  Retain as evidence; inspect only when the selected declaration/caller shows a pointer, calling-convention, or omitted-result boundary	T310-S8-P4-WARN-037732,T310-S8-P4-WARN-037736
T310-S8-P4-CLASS-018903	src/mvdm-host/softpc.new/base/keymouse/mouse_io.c	2984	C4100	'junk2': unreferenced formal parameter	x64,x86	SPC-INPUT-CONTROLLER-CALLBACKS	nonwidth-unless-call-contract-evidence	unused formal is not a width defect by itself.  Retain as evidence; inspect only when the selected declaration/caller shows a pointer, calling-convention, or omitted-result boundary	T310-S8-P4-WARN-037733,T310-S8-P4-WARN-037737
T310-S8-P4-CLASS-018904	src/mvdm-host/softpc.new/base/keymouse/mouse_io.c	2984	C4100	'junk1': unreferenced formal parameter	x64,x86	SPC-INPUT-CONTROLLER-CALLBACKS	nonwidth-unless-call-contract-evidence	unused formal is not a width defect by itself.  Retain as evidence; inspect only when the selected declaration/caller shows a pointer, calling-convention, or omitted-result boundary	T310-S8-P4-WARN-037734,T310-S8-P4-WARN-037738
T310-S8-P4-CLASS-018905	src/mvdm-host/softpc.new/base/keymouse/mouse_io.c	3020	C4100	'junk1': unreferenced formal parameter	x64,x86	SPC-INPUT-CONTROLLER-CALLBACKS	nonwidth-unless-call-contract-evidence	unused formal is not a width defect by itself.  Retain as evidence; inspect only when the selected declaration/caller shows a pointer, calling-convention, or omitted-result boundary	T310-S8-P4-WARN-037739,T310-S8-P4-WARN-037740
T310-S8-P4-CLASS-018906	src/mvdm-host/softpc.new/base/keymouse/mouse_io.c	3042	C4100	'junk2': unreferenced formal parameter	x64,x86	SPC-INPUT-CONTROLLER-CALLBACKS	nonwidth-unless-call-contract-evidence	unused formal is not a width defect by itself.  Retain as evidence; inspect only when the selected declaration/caller shows a pointer, calling-convention, or omitted-result boundary	T310-S8-P4-WARN-037741,T310-S8-P4-WARN-037743
T310-S8-P4-CLASS-018907	src/mvdm-host/softpc.new/base/keymouse/mouse_io.c	3042	C4100	'junk1': unreferenced formal parameter	x64,x86	SPC-INPUT-CONTROLLER-CALLBACKS	nonwidth-unless-call-contract-evidence	unused formal is not a width defect by itself.  Retain as evidence; inspect only when the selected declaration/caller shows a pointer, calling-convention, or omitted-result boundary	T310-S8-P4-WARN-037742,T310-S8-P4-WARN-037744
T310-S8-P4-CLASS-018908	src/mvdm-host/softpc.new/base/keymouse/mouse_io.c	3169	C4100	'junk2': unreferenced formal parameter	x64,x86	SPC-INPUT-CONTROLLER-CALLBACKS	nonwidth-unless-call-contract-evidence	unused formal is not a width defect by itself.  Retain as evidence; inspect only when the selected declaration/caller shows a pointer, calling-convention, or omitted-result boundary	T310-S8-P4-WARN-037745,T310-S8-P4-WARN-037747
T310-S8-P4-CLASS-018909	src/mvdm-host/softpc.new/base/keymouse/mouse_io.c	3169	C4100	'junk1': unreferenced formal parameter	x64,x86	SPC-INPUT-CONTROLLER-CALLBACKS	nonwidth-unless-call-contract-evidence	unused formal is not a width defect by itself.  Retain as evidence; inspect only when the selected declaration/caller shows a pointer, calling-convention, or omitted-result boundary	T310-S8-P4-WARN-037746,T310-S8-P4-WARN-037748
T310-S8-P4-CLASS-018910	src/mvdm-host/softpc.new/base/keymouse/mouse_io.c	3218	C4100	'junk2': unreferenced formal parameter	x64,x86	SPC-INPUT-CONTROLLER-CALLBACKS	nonwidth-unless-call-contract-evidence	unused formal is not a width defect by itself.  Retain as evidence; inspect only when the selected declaration/caller shows a pointer, calling-convention, or omitted-result boundary	T310-S8-P4-WARN-037749,T310-S8-P4-WARN-037751
T310-S8-P4-CLASS-018911	src/mvdm-host/softpc.new/base/keymouse/mouse_io.c	3218	C4100	'junk1': unreferenced formal parameter	x64,x86	SPC-INPUT-CONTROLLER-CALLBACKS	nonwidth-unless-call-contract-evidence	unused formal is not a width defect by itself.  Retain as evidence; inspect only when the selected declaration/caller shows a pointer, calling-convention, or omitted-result boundary	T310-S8-P4-WARN-037750,T310-S8-P4-WARN-037752
T310-S8-P4-CLASS-018912	src/mvdm-host/softpc.new/base/keymouse/mouse_io.c	3304	C4100	'bitmap_address': unreferenced formal parameter	x64,x86	SPC-INPUT-CONTROLLER-CALLBACKS	nonwidth-unless-call-contract-evidence	unused formal is not a width defect by itself.  Retain as evidence; inspect only when the selected declaration/caller shows a pointer, calling-convention, or omitted-result boundary	T310-S8-P4-WARN-037753,T310-S8-P4-WARN-037757
T310-S8-P4-CLASS-018913	src/mvdm-host/softpc.new/base/keymouse/mouse_io.c	3304	C4100	'hot_spot_y_ptr': unreferenced formal parameter	x64,x86	SPC-INPUT-CONTROLLER-CALLBACKS	nonwidth-unless-call-contract-evidence	unused formal is not a width defect by itself.  Retain as evidence; inspect only when the selected declaration/caller shows a pointer, calling-convention, or omitted-result boundary	T310-S8-P4-WARN-037754,T310-S8-P4-WARN-037758
T310-S8-P4-CLASS-018914	src/mvdm-host/softpc.new/base/keymouse/mouse_io.c	3304	C4100	'hot_spot_x_ptr': unreferenced formal parameter	x64,x86	SPC-INPUT-CONTROLLER-CALLBACKS	nonwidth-unless-call-contract-evidence	unused formal is not a width defect by itself.  Retain as evidence; inspect only when the selected declaration/caller shows a pointer, calling-convention, or omitted-result boundary	T310-S8-P4-WARN-037755,T310-S8-P4-WARN-037759
T310-S8-P4-CLASS-018915	src/mvdm-host/softpc.new/base/keymouse/mouse_io.c	3304	C4100	'junk1': unreferenced formal parameter	x64,x86	SPC-INPUT-CONTROLLER-CALLBACKS	nonwidth-unless-call-contract-evidence	unused formal is not a width defect by itself.  Retain as evidence; inspect only when the selected declaration/caller shows a pointer, calling-convention, or omitted-result boundary	T310-S8-P4-WARN-037756,T310-S8-P4-WARN-037760
T310-S8-P4-CLASS-018916	src/mvdm-host/softpc.new/base/keymouse/mouse_io.c	3385	C4100	'junk1': unreferenced formal parameter	x64,x86	SPC-INPUT-CONTROLLER-CALLBACKS	nonwidth-unless-call-contract-evidence	unused formal is not a width defect by itself.  Retain as evidence; inspect only when the selected declaration/caller shows a pointer, calling-convention, or omitted-result boundary	T310-S8-P4-WARN-037761,T310-S8-P4-WARN-037762
T310-S8-P4-CLASS-018917	src/mvdm-host/softpc.new/base/keymouse/mouse_io.c	3447	C4244	'function': conversion from 'MOUSE_SCREEN_DATA' to 'IU8', possible loss of data	x64,x86	SPC-INPUT-CONTROLLER-CALLBACKS	read-value-range-and-architecture-delta	narrowing/widening is not automatically a defect; determine guest fixed-width value, private native value, or host identity before selecting original correction, overlay, or mapping-manager boundary	T310-S8-P4-WARN-037763,T310-S8-P4-WARN-037764
T310-S8-P4-CLASS-018918	src/mvdm-host/softpc.new/base/keymouse/mouse_io.c	3448	C4244	'function': conversion from 'MOUSE_SCREEN_DATA' to 'IU8', possible loss of data	x64,x86	SPC-INPUT-CONTROLLER-CALLBACKS	read-value-range-and-architecture-delta	narrowing/widening is not automatically a defect; determine guest fixed-width value, private native value, or host identity before selecting original correction, overlay, or mapping-manager boundary	T310-S8-P4-WARN-037765,T310-S8-P4-WARN-037766
T310-S8-P4-CLASS-018919	src/mvdm-host/softpc.new/base/keymouse/mouse_io.c	3471	C4100	'junk2': unreferenced formal parameter	x64,x86	SPC-INPUT-CONTROLLER-CALLBACKS	nonwidth-unless-call-contract-evidence	unused formal is not a width defect by itself.  Retain as evidence; inspect only when the selected declaration/caller shows a pointer, calling-convention, or omitted-result boundary	T310-S8-P4-WARN-037767,T310-S8-P4-WARN-037769
T310-S8-P4-CLASS-018920	src/mvdm-host/softpc.new/base/keymouse/mouse_io.c	3471	C4100	'junk1': unreferenced formal parameter	x64,x86	SPC-INPUT-CONTROLLER-CALLBACKS	nonwidth-unless-call-contract-evidence	unused formal is not a width defect by itself.  Retain as evidence; inspect only when the selected declaration/caller shows a pointer, calling-convention, or omitted-result boundary	T310-S8-P4-WARN-037768,T310-S8-P4-WARN-037770
T310-S8-P4-CLASS-018921	src/mvdm-host/softpc.new/base/keymouse/mouse_io.c	3497	C4100	'junk2': unreferenced formal parameter	x64,x86	SPC-INPUT-CONTROLLER-CALLBACKS	nonwidth-unless-call-contract-evidence	unused formal is not a width defect by itself.  Retain as evidence; inspect only when the selected declaration/caller shows a pointer, calling-convention, or omitted-result boundary	T310-S8-P4-WARN-037771,T310-S8-P4-WARN-037773
T310-S8-P4-CLASS-018922	src/mvdm-host/softpc.new/base/keymouse/mouse_io.c	3497	C4100	'junk1': unreferenced formal parameter	x64,x86	SPC-INPUT-CONTROLLER-CALLBACKS	nonwidth-unless-call-contract-evidence	unused formal is not a width defect by itself.  Retain as evidence; inspect only when the selected declaration/caller shows a pointer, calling-convention, or omitted-result boundary	T310-S8-P4-WARN-037772,T310-S8-P4-WARN-037774
T310-S8-P4-CLASS-018923	src/mvdm-host/softpc.new/base/keymouse/mouse_io.c	3547	C4100	'junk4': unreferenced formal parameter	x64,x86	SPC-INPUT-CONTROLLER-CALLBACKS	nonwidth-unless-call-contract-evidence	unused formal is not a width defect by itself.  Retain as evidence; inspect only when the selected declaration/caller shows a pointer, calling-convention, or omitted-result boundary	T310-S8-P4-WARN-037775,T310-S8-P4-WARN-037779
T310-S8-P4-CLASS-018924	src/mvdm-host/softpc.new/base/keymouse/mouse_io.c	3547	C4100	'junk3': unreferenced formal parameter	x64,x86	SPC-INPUT-CONTROLLER-CALLBACKS	nonwidth-unless-call-contract-evidence	unused formal is not a width defect by itself.  Retain as evidence; inspect only when the selected declaration/caller shows a pointer, calling-convention, or omitted-result boundary	T310-S8-P4-WARN-037776,T310-S8-P4-WARN-037780
T310-S8-P4-CLASS-018925	src/mvdm-host/softpc.new/base/keymouse/mouse_io.c	3547	C4100	'junk2': unreferenced formal parameter	x64,x86	SPC-INPUT-CONTROLLER-CALLBACKS	nonwidth-unless-call-contract-evidence	unused formal is not a width defect by itself.  Retain as evidence; inspect only when the selected declaration/caller shows a pointer, calling-convention, or omitted-result boundary	T310-S8-P4-WARN-037777,T310-S8-P4-WARN-037781
T310-S8-P4-CLASS-018926	src/mvdm-host/softpc.new/base/keymouse/mouse_io.c	3547	C4100	'junk1': unreferenced formal parameter	x64,x86	SPC-INPUT-CONTROLLER-CALLBACKS	nonwidth-unless-call-contract-evidence	unused formal is not a width defect by itself.  Retain as evidence; inspect only when the selected declaration/caller shows a pointer, calling-convention, or omitted-result boundary	T310-S8-P4-WARN-037778,T310-S8-P4-WARN-037782
T310-S8-P4-CLASS-018927	src/mvdm-host/softpc.new/base/keymouse/mouse_io.c	3568	C4100	'junk4': unreferenced formal parameter	x64,x86	SPC-INPUT-CONTROLLER-CALLBACKS	nonwidth-unless-call-contract-evidence	unused formal is not a width defect by itself.  Retain as evidence; inspect only when the selected declaration/caller shows a pointer, calling-convention, or omitted-result boundary	T310-S8-P4-WARN-037783,T310-S8-P4-WARN-037787
T310-S8-P4-CLASS-018928	src/mvdm-host/softpc.new/base/keymouse/mouse_io.c	3568	C4100	'junk3': unreferenced formal parameter	x64,x86	SPC-INPUT-CONTROLLER-CALLBACKS	nonwidth-unless-call-contract-evidence	unused formal is not a width defect by itself.  Retain as evidence; inspect only when the selected declaration/caller shows a pointer, calling-convention, or omitted-result boundary	T310-S8-P4-WARN-037784,T310-S8-P4-WARN-037788
T310-S8-P4-CLASS-018929	src/mvdm-host/softpc.new/base/keymouse/mouse_io.c	3568	C4100	'junk2': unreferenced formal parameter	x64,x86	SPC-INPUT-CONTROLLER-CALLBACKS	nonwidth-unless-call-contract-evidence	unused formal is not a width defect by itself.  Retain as evidence; inspect only when the selected declaration/caller shows a pointer, calling-convention, or omitted-result boundary	T310-S8-P4-WARN-037785,T310-S8-P4-WARN-037789
T310-S8-P4-CLASS-018930	src/mvdm-host/softpc.new/base/keymouse/mouse_io.c	3568	C4100	'junk1': unreferenced formal parameter	x64,x86	SPC-INPUT-CONTROLLER-CALLBACKS	nonwidth-unless-call-contract-evidence	unused formal is not a width defect by itself.  Retain as evidence; inspect only when the selected declaration/caller shows a pointer, calling-convention, or omitted-result boundary	T310-S8-P4-WARN-037786,T310-S8-P4-WARN-037790
T310-S8-P4-CLASS-018931	src/mvdm-host/softpc.new/base/keymouse/mouse_io.c	3589	C4100	'junk2': unreferenced formal parameter	x64,x86	SPC-INPUT-CONTROLLER-CALLBACKS	nonwidth-unless-call-contract-evidence	unused formal is not a width defect by itself.  Retain as evidence; inspect only when the selected declaration/caller shows a pointer, calling-convention, or omitted-result boundary	T310-S8-P4-WARN-037791,T310-S8-P4-WARN-037793
T310-S8-P4-CLASS-018932	src/mvdm-host/softpc.new/base/keymouse/mouse_io.c	3589	C4100	'junk1': unreferenced formal parameter	x64,x86	SPC-INPUT-CONTROLLER-CALLBACKS	nonwidth-unless-call-contract-evidence	unused formal is not a width defect by itself.  Retain as evidence; inspect only when the selected declaration/caller shows a pointer, calling-convention, or omitted-result boundary	T310-S8-P4-WARN-037792,T310-S8-P4-WARN-037794
