"interface_id"	"row_kind"	"caller_file_id"	"caller_path"	"caller_package"	"source_line"	"symbol"	"declaration_path"	"declaration_package"	"correlation"	"reachability_state"	"owner_state"	"abi_state"	"failure_state"	"evidence"
"MVDM-BOUNDARY-02197"	"call-declaration-correlation"	"MVDM-FILE-0720"	"softpc.new/base/cvidc/sevid028.c"	"softpc.new"	"4316"	"malloc"	"softpc.new/base/inc/standard.h"	"softpc.new"	"external-boundary-candidate"	"source-external-boundary-candidate"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-02197"
"MVDM-BOUNDARY-02198"	"call-declaration-correlation"	"MVDM-FILE-0721"	"softpc.new/base/cvidc/sevid029.c"	"softpc.new"	"854"	"malloc"	"softpc.new/base/inc/standard.h"	"softpc.new"	"external-boundary-candidate"	"source-external-boundary-candidate"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-02198"
"MVDM-BOUNDARY-02199"	"call-declaration-correlation"	"MVDM-FILE-0721"	"softpc.new/base/cvidc/sevid029.c"	"softpc.new"	"855"	"malloc"	"softpc.new/base/inc/standard.h"	"softpc.new"	"external-boundary-candidate"	"source-external-boundary-candidate"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-02199"
"MVDM-BOUNDARY-02200"	"call-declaration-correlation"	"MVDM-FILE-0721"	"softpc.new/base/cvidc/sevid029.c"	"softpc.new"	"902"	"malloc"	"softpc.new/base/inc/standard.h"	"softpc.new"	"external-boundary-candidate"	"source-external-boundary-candidate"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-02200"
"MVDM-BOUNDARY-02201"	"call-declaration-correlation"	"MVDM-FILE-0721"	"softpc.new/base/cvidc/sevid029.c"	"softpc.new"	"903"	"malloc"	"softpc.new/base/inc/standard.h"	"softpc.new"	"external-boundary-candidate"	"source-external-boundary-candidate"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-02201"
"MVDM-BOUNDARY-02202"	"call-declaration-correlation"	"MVDM-FILE-0721"	"softpc.new/base/cvidc/sevid029.c"	"softpc.new"	"950"	"malloc"	"softpc.new/base/inc/standard.h"	"softpc.new"	"external-boundary-candidate"	"source-external-boundary-candidate"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-02202"
"MVDM-BOUNDARY-02203"	"call-declaration-correlation"	"MVDM-FILE-0721"	"softpc.new/base/cvidc/sevid029.c"	"softpc.new"	"951"	"malloc"	"softpc.new/base/inc/standard.h"	"softpc.new"	"external-boundary-candidate"	"source-external-boundary-candidate"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-02203"
"MVDM-BOUNDARY-02204"	"call-declaration-correlation"	"MVDM-FILE-0721"	"softpc.new/base/cvidc/sevid029.c"	"softpc.new"	"998"	"malloc"	"softpc.new/base/inc/standard.h"	"softpc.new"	"external-boundary-candidate"	"source-external-boundary-candidate"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-02204"
"MVDM-BOUNDARY-02205"	"call-declaration-correlation"	"MVDM-FILE-0721"	"softpc.new/base/cvidc/sevid029.c"	"softpc.new"	"999"	"malloc"	"softpc.new/base/inc/standard.h"	"softpc.new"	"external-boundary-candidate"	"source-external-boundary-candidate"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-02205"
"MVDM-BOUNDARY-02206"	"call-declaration-correlation"	"MVDM-FILE-0721"	"softpc.new/base/cvidc/sevid029.c"	"softpc.new"	"1046"	"malloc"	"softpc.new/base/inc/standard.h"	"softpc.new"	"external-boundary-candidate"	"source-external-boundary-candidate"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-02206"
"MVDM-BOUNDARY-02207"	"call-declaration-correlation"	"MVDM-FILE-0721"	"softpc.new/base/cvidc/sevid029.c"	"softpc.new"	"1047"	"malloc"	"softpc.new/base/inc/standard.h"	"softpc.new"	"external-boundary-candidate"	"source-external-boundary-candidate"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-02207"
"MVDM-BOUNDARY-02208"	"call-declaration-correlation"	"MVDM-FILE-0721"	"softpc.new/base/cvidc/sevid029.c"	"softpc.new"	"1094"	"malloc"	"softpc.new/base/inc/standard.h"	"softpc.new"	"external-boundary-candidate"	"source-external-boundary-candidate"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-02208"
"MVDM-BOUNDARY-02209"	"call-declaration-correlation"	"MVDM-FILE-0721"	"softpc.new/base/cvidc/sevid029.c"	"softpc.new"	"1095"	"malloc"	"softpc.new/base/inc/standard.h"	"softpc.new"	"external-boundary-candidate"	"source-external-boundary-candidate"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-02209"
"MVDM-BOUNDARY-02210"	"call-declaration-correlation"	"MVDM-FILE-0721"	"softpc.new/base/cvidc/sevid029.c"	"softpc.new"	"1142"	"malloc"	"softpc.new/base/inc/standard.h"	"softpc.new"	"external-boundary-candidate"	"source-external-boundary-candidate"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-02210"
"MVDM-BOUNDARY-02211"	"call-declaration-correlation"	"MVDM-FILE-0721"	"softpc.new/base/cvidc/sevid029.c"	"softpc.new"	"1143"	"malloc"	"softpc.new/base/inc/standard.h"	"softpc.new"	"external-boundary-candidate"	"source-external-boundary-candidate"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-02211"
"MVDM-BOUNDARY-02212"	"call-declaration-correlation"	"MVDM-FILE-0721"	"softpc.new/base/cvidc/sevid029.c"	"softpc.new"	"1190"	"malloc"	"softpc.new/base/inc/standard.h"	"softpc.new"	"external-boundary-candidate"	"source-external-boundary-candidate"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-02212"
"MVDM-BOUNDARY-02213"	"call-declaration-correlation"	"MVDM-FILE-0721"	"softpc.new/base/cvidc/sevid029.c"	"softpc.new"	"1191"	"malloc"	"softpc.new/base/inc/standard.h"	"softpc.new"	"external-boundary-candidate"	"source-external-boundary-candidate"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-02213"
"MVDM-BOUNDARY-02214"	"call-declaration-correlation"	"MVDM-FILE-0721"	"softpc.new/base/cvidc/sevid029.c"	"softpc.new"	"1238"	"malloc"	"softpc.new/base/inc/standard.h"	"softpc.new"	"external-boundary-candidate"	"source-external-boundary-candidate"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-02214"
"MVDM-BOUNDARY-02215"	"call-declaration-correlation"	"MVDM-FILE-0721"	"softpc.new/base/cvidc/sevid029.c"	"softpc.new"	"1239"	"malloc"	"softpc.new/base/inc/standard.h"	"softpc.new"	"external-boundary-candidate"	"source-external-boundary-candidate"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-02215"
"MVDM-BOUNDARY-02216"	"call-declaration-correlation"	"MVDM-FILE-0721"	"softpc.new/base/cvidc/sevid029.c"	"softpc.new"	"1286"	"malloc"	"softpc.new/base/inc/standard.h"	"softpc.new"	"external-boundary-candidate"	"source-external-boundary-candidate"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-02216"
"MVDM-BOUNDARY-02217"	"call-declaration-correlation"	"MVDM-FILE-0721"	"softpc.new/base/cvidc/sevid029.c"	"softpc.new"	"1287"	"malloc"	"softpc.new/base/inc/standard.h"	"softpc.new"	"external-boundary-candidate"	"source-external-boundary-candidate"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-02217"
"MVDM-BOUNDARY-02218"	"call-declaration-correlation"	"MVDM-FILE-0721"	"softpc.new/base/cvidc/sevid029.c"	"softpc.new"	"1334"	"malloc"	"softpc.new/base/inc/standard.h"	"softpc.new"	"external-boundary-candidate"	"source-external-boundary-candidate"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-02218"
"MVDM-BOUNDARY-02219"	"call-declaration-correlation"	"MVDM-FILE-0721"	"softpc.new/base/cvidc/sevid029.c"	"softpc.new"	"1335"	"malloc"	"softpc.new/base/inc/standard.h"	"softpc.new"	"external-boundary-candidate"	"source-external-boundary-candidate"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-02219"
"MVDM-BOUNDARY-02220"	"call-declaration-correlation"	"MVDM-FILE-0721"	"softpc.new/base/cvidc/sevid029.c"	"softpc.new"	"1382"	"malloc"	"softpc.new/base/inc/standard.h"	"softpc.new"	"external-boundary-candidate"	"source-external-boundary-candidate"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-02220"
"MVDM-BOUNDARY-02221"	"call-declaration-correlation"	"MVDM-FILE-0721"	"softpc.new/base/cvidc/sevid029.c"	"softpc.new"	"1383"	"malloc"	"softpc.new/base/inc/standard.h"	"softpc.new"	"external-boundary-candidate"	"source-external-boundary-candidate"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-02221"
"MVDM-BOUNDARY-02222"	"call-declaration-correlation"	"MVDM-FILE-0721"	"softpc.new/base/cvidc/sevid029.c"	"softpc.new"	"1459"	"malloc"	"softpc.new/base/inc/standard.h"	"softpc.new"	"external-boundary-candidate"	"source-external-boundary-candidate"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-02222"
"MVDM-BOUNDARY-02223"	"call-declaration-correlation"	"MVDM-FILE-0721"	"softpc.new/base/cvidc/sevid029.c"	"softpc.new"	"1460"	"malloc"	"softpc.new/base/inc/standard.h"	"softpc.new"	"external-boundary-candidate"	"source-external-boundary-candidate"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-02223"
"MVDM-BOUNDARY-02224"	"call-declaration-correlation"	"MVDM-FILE-0721"	"softpc.new/base/cvidc/sevid029.c"	"softpc.new"	"1585"	"malloc"	"softpc.new/base/inc/standard.h"	"softpc.new"	"external-boundary-candidate"	"source-external-boundary-candidate"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-02224"
"MVDM-BOUNDARY-02225"	"call-declaration-correlation"	"MVDM-FILE-0721"	"softpc.new/base/cvidc/sevid029.c"	"softpc.new"	"1586"	"malloc"	"softpc.new/base/inc/standard.h"	"softpc.new"	"external-boundary-candidate"	"source-external-boundary-candidate"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-02225"
"MVDM-BOUNDARY-02226"	"call-declaration-correlation"	"MVDM-FILE-0721"	"softpc.new/base/cvidc/sevid029.c"	"softpc.new"	"1763"	"malloc"	"softpc.new/base/inc/standard.h"	"softpc.new"	"external-boundary-candidate"	"source-external-boundary-candidate"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-02226"
"MVDM-BOUNDARY-02227"	"call-declaration-correlation"	"MVDM-FILE-0721"	"softpc.new/base/cvidc/sevid029.c"	"softpc.new"	"1764"	"malloc"	"softpc.new/base/inc/standard.h"	"softpc.new"	"external-boundary-candidate"	"source-external-boundary-candidate"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-02227"
"MVDM-BOUNDARY-02228"	"call-declaration-correlation"	"MVDM-FILE-0721"	"softpc.new/base/cvidc/sevid029.c"	"softpc.new"	"1811"	"malloc"	"softpc.new/base/inc/standard.h"	"softpc.new"	"external-boundary-candidate"	"source-external-boundary-candidate"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-02228"
"MVDM-BOUNDARY-02229"	"call-declaration-correlation"	"MVDM-FILE-0721"	"softpc.new/base/cvidc/sevid029.c"	"softpc.new"	"1812"	"malloc"	"softpc.new/base/inc/standard.h"	"softpc.new"	"external-boundary-candidate"	"source-external-boundary-candidate"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-02229"
"MVDM-BOUNDARY-02230"	"call-declaration-correlation"	"MVDM-FILE-0721"	"softpc.new/base/cvidc/sevid029.c"	"softpc.new"	"1897"	"malloc"	"softpc.new/base/inc/standard.h"	"softpc.new"	"external-boundary-candidate"	"source-external-boundary-candidate"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-02230"
"MVDM-BOUNDARY-02231"	"call-declaration-correlation"	"MVDM-FILE-0721"	"softpc.new/base/cvidc/sevid029.c"	"softpc.new"	"1898"	"malloc"	"softpc.new/base/inc/standard.h"	"softpc.new"	"external-boundary-candidate"	"source-external-boundary-candidate"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-02231"
"MVDM-BOUNDARY-02232"	"call-declaration-correlation"	"MVDM-FILE-0721"	"softpc.new/base/cvidc/sevid029.c"	"softpc.new"	"2066"	"malloc"	"softpc.new/base/inc/standard.h"	"softpc.new"	"external-boundary-candidate"	"source-external-boundary-candidate"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-02232"
"MVDM-BOUNDARY-02233"	"call-declaration-correlation"	"MVDM-FILE-0721"	"softpc.new/base/cvidc/sevid029.c"	"softpc.new"	"2067"	"malloc"	"softpc.new/base/inc/standard.h"	"softpc.new"	"external-boundary-candidate"	"source-external-boundary-candidate"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-02233"
"MVDM-BOUNDARY-02234"	"call-declaration-correlation"	"MVDM-FILE-0721"	"softpc.new/base/cvidc/sevid029.c"	"softpc.new"	"2152"	"malloc"	"softpc.new/base/inc/standard.h"	"softpc.new"	"external-boundary-candidate"	"source-external-boundary-candidate"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-02234"
"MVDM-BOUNDARY-02235"	"call-declaration-correlation"	"MVDM-FILE-0721"	"softpc.new/base/cvidc/sevid029.c"	"softpc.new"	"2153"	"malloc"	"softpc.new/base/inc/standard.h"	"softpc.new"	"external-boundary-candidate"	"source-external-boundary-candidate"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-02235"
"MVDM-BOUNDARY-02236"	"call-declaration-correlation"	"MVDM-FILE-0721"	"softpc.new/base/cvidc/sevid029.c"	"softpc.new"	"2301"	"malloc"	"softpc.new/base/inc/standard.h"	"softpc.new"	"external-boundary-candidate"	"source-external-boundary-candidate"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-02236"
"MVDM-BOUNDARY-02237"	"call-declaration-correlation"	"MVDM-FILE-0721"	"softpc.new/base/cvidc/sevid029.c"	"softpc.new"	"2302"	"malloc"	"softpc.new/base/inc/standard.h"	"softpc.new"	"external-boundary-candidate"	"source-external-boundary-candidate"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-02237"
"MVDM-BOUNDARY-02238"	"call-declaration-correlation"	"MVDM-FILE-0721"	"softpc.new/base/cvidc/sevid029.c"	"softpc.new"	"2387"	"malloc"	"softpc.new/base/inc/standard.h"	"softpc.new"	"external-boundary-candidate"	"source-external-boundary-candidate"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-02238"
"MVDM-BOUNDARY-02239"	"call-declaration-correlation"	"MVDM-FILE-0721"	"softpc.new/base/cvidc/sevid029.c"	"softpc.new"	"2388"	"malloc"	"softpc.new/base/inc/standard.h"	"softpc.new"	"external-boundary-candidate"	"source-external-boundary-candidate"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-02239"
"MVDM-BOUNDARY-02240"	"call-declaration-correlation"	"MVDM-FILE-0721"	"softpc.new/base/cvidc/sevid029.c"	"softpc.new"	"2567"	"malloc"	"softpc.new/base/inc/standard.h"	"softpc.new"	"external-boundary-candidate"	"source-external-boundary-candidate"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-02240"
"MVDM-BOUNDARY-02241"	"call-declaration-correlation"	"MVDM-FILE-0721"	"softpc.new/base/cvidc/sevid029.c"	"softpc.new"	"2568"	"malloc"	"softpc.new/base/inc/standard.h"	"softpc.new"	"external-boundary-candidate"	"source-external-boundary-candidate"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-02241"
"MVDM-BOUNDARY-02242"	"call-declaration-correlation"	"MVDM-FILE-0721"	"softpc.new/base/cvidc/sevid029.c"	"softpc.new"	"2653"	"malloc"	"softpc.new/base/inc/standard.h"	"softpc.new"	"external-boundary-candidate"	"source-external-boundary-candidate"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-02242"
"MVDM-BOUNDARY-02243"	"call-declaration-correlation"	"MVDM-FILE-0721"	"softpc.new/base/cvidc/sevid029.c"	"softpc.new"	"2654"	"malloc"	"softpc.new/base/inc/standard.h"	"softpc.new"	"external-boundary-candidate"	"source-external-boundary-candidate"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-02243"
"MVDM-BOUNDARY-02244"	"call-declaration-correlation"	"MVDM-FILE-0721"	"softpc.new/base/cvidc/sevid029.c"	"softpc.new"	"2813"	"malloc"	"softpc.new/base/inc/standard.h"	"softpc.new"	"external-boundary-candidate"	"source-external-boundary-candidate"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-02244"
"MVDM-BOUNDARY-02245"	"call-declaration-correlation"	"MVDM-FILE-0721"	"softpc.new/base/cvidc/sevid029.c"	"softpc.new"	"2814"	"malloc"	"softpc.new/base/inc/standard.h"	"softpc.new"	"external-boundary-candidate"	"source-external-boundary-candidate"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-02245"
"MVDM-BOUNDARY-02246"	"call-declaration-correlation"	"MVDM-FILE-0721"	"softpc.new/base/cvidc/sevid029.c"	"softpc.new"	"2909"	"malloc"	"softpc.new/base/inc/standard.h"	"softpc.new"	"external-boundary-candidate"	"source-external-boundary-candidate"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-02246"
"MVDM-BOUNDARY-02247"	"call-declaration-correlation"	"MVDM-FILE-0721"	"softpc.new/base/cvidc/sevid029.c"	"softpc.new"	"2910"	"malloc"	"softpc.new/base/inc/standard.h"	"softpc.new"	"external-boundary-candidate"	"source-external-boundary-candidate"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-02247"
"MVDM-BOUNDARY-02248"	"call-declaration-correlation"	"MVDM-FILE-0721"	"softpc.new/base/cvidc/sevid029.c"	"softpc.new"	"2959"	"malloc"	"softpc.new/base/inc/standard.h"	"softpc.new"	"external-boundary-candidate"	"source-external-boundary-candidate"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-02248"
"MVDM-BOUNDARY-02249"	"call-declaration-correlation"	"MVDM-FILE-0721"	"softpc.new/base/cvidc/sevid029.c"	"softpc.new"	"2960"	"malloc"	"softpc.new/base/inc/standard.h"	"softpc.new"	"external-boundary-candidate"	"source-external-boundary-candidate"	"unassigned-pending-source-form-and-abi-review"	"unreviewed"	"unreviewed"	"m0-t276-s5-unique-call-disposition-ledger.tsv:MVDM-BOUNDARY-02249"
