"file_id"	"source_path"	"package_root"	"file_kind"	"final_disposition"	"final_owner_or_link_boundary"	"final_change_class"	"named_adapter"	"tracker_state"	"evidence"
"MVDM-FILE-1655"	"wow32/wuman.h"	"wow32"	"declaration"	"binding-only"	"original WOW32 declaration surface retained for same-shaped adapter-wow and adapter-win32 bindings"	"binding-only; preserve declaration, layout and calling-convention shape"	"adapter-wow; adapter-win32; adapter-softpc; adapter-vdm-monitor; session where reached"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-1655"
"MVDM-FILE-1656"	"wow32/wumenu.c"	"wow32"	"source"	"overlay-required"	"opennt-mvdm-host original WOW32 provider with adapter-wow overlay -> adapter-win32, adapter-softpc and adapter-vdm-monitor as reached; session owns mapping instances"	"overlay-required; retain original provider flow while replacing private USER/GDI/NT4 monitor or direct 32-bit pointer/HANDLE transport"	"adapter-wow; adapter-win32; adapter-softpc; adapter-vdm-monitor; session guest-memory, host-resource and completion-callback mapping managers"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-1656"
"MVDM-FILE-1657"	"wow32/wumenu.h"	"wow32"	"declaration"	"binding-only"	"original WOW32 declaration surface retained for same-shaped adapter-wow and adapter-win32 bindings"	"binding-only; preserve declaration, layout and calling-convention shape"	"adapter-wow; adapter-win32; adapter-softpc; adapter-vdm-monitor; session where reached"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-1657"
"MVDM-FILE-1658"	"wow32/wumsg.c"	"wow32"	"source"	"overlay-required"	"opennt-mvdm-host original WOW32 provider with adapter-wow overlay -> adapter-win32, adapter-softpc and adapter-vdm-monitor as reached; session owns mapping instances"	"overlay-required; retain original provider flow while replacing private USER/GDI/NT4 monitor or direct 32-bit pointer/HANDLE transport"	"adapter-wow; adapter-win32; adapter-softpc; adapter-vdm-monitor; session guest-memory, host-resource and completion-callback mapping managers"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-1658"
"MVDM-FILE-1659"	"wow32/wumsg.h"	"wow32"	"declaration"	"binding-only"	"original WOW32 declaration surface retained for same-shaped adapter-wow and adapter-win32 bindings"	"binding-only; preserve declaration, layout and calling-convention shape"	"adapter-wow; adapter-win32; adapter-softpc; adapter-vdm-monitor; session where reached"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-1659"
"MVDM-FILE-1660"	"wow32/wuser.c"	"wow32"	"source"	"overlay-required"	"opennt-mvdm-host original WOW32 provider with adapter-wow overlay -> adapter-win32, adapter-softpc and adapter-vdm-monitor as reached; session owns mapping instances"	"overlay-required; retain original provider flow while replacing private USER/GDI/NT4 monitor or direct 32-bit pointer/HANDLE transport"	"adapter-wow; adapter-win32; adapter-softpc; adapter-vdm-monitor; session guest-memory, host-resource and completion-callback mapping managers"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-1660"
"MVDM-FILE-1661"	"wow32/wuser.h"	"wow32"	"declaration"	"binding-only"	"original WOW32 declaration surface retained for same-shaped adapter-wow and adapter-win32 bindings"	"binding-only; preserve declaration, layout and calling-convention shape"	"adapter-wow; adapter-win32; adapter-softpc; adapter-vdm-monitor; session where reached"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-1661"
"MVDM-FILE-1662"	"wow32/wuser31.c"	"wow32"	"source"	"overlay-required"	"opennt-mvdm-host original WOW32 provider with adapter-wow overlay -> adapter-win32, adapter-softpc and adapter-vdm-monitor as reached; session owns mapping instances"	"overlay-required; retain original provider flow while replacing private USER/GDI/NT4 monitor or direct 32-bit pointer/HANDLE transport"	"adapter-wow; adapter-win32; adapter-softpc; adapter-vdm-monitor; session guest-memory, host-resource and completion-callback mapping managers"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-1662"
"MVDM-FILE-1663"	"wow32/wuser31.h"	"wow32"	"declaration"	"binding-only"	"original WOW32 declaration surface retained for same-shaped adapter-wow and adapter-win32 bindings"	"binding-only; preserve declaration, layout and calling-convention shape"	"adapter-wow; adapter-win32; adapter-softpc; adapter-vdm-monitor; session where reached"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-1663"
"MVDM-FILE-1664"	"wow32/wusercli.c"	"wow32"	"source"	"overlay-required"	"opennt-mvdm-host original WOW32 provider with adapter-wow overlay -> adapter-win32, adapter-softpc and adapter-vdm-monitor as reached; session owns mapping instances"	"overlay-required; retain original provider flow while replacing private USER/GDI/NT4 monitor or direct 32-bit pointer/HANDLE transport"	"adapter-wow; adapter-win32; adapter-softpc; adapter-vdm-monitor; session guest-memory, host-resource and completion-callback mapping managers"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-1664"
"MVDM-FILE-1665"	"wow32/wusercli.h"	"wow32"	"declaration"	"binding-only"	"original WOW32 declaration surface retained for same-shaped adapter-wow and adapter-win32 bindings"	"binding-only; preserve declaration, layout and calling-convention shape"	"adapter-wow; adapter-win32; adapter-softpc; adapter-vdm-monitor; session where reached"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-1665"
"MVDM-FILE-1666"	"wow32/wutbl.h"	"wow32"	"declaration"	"binding-only"	"original WOW32 declaration surface retained for same-shaped adapter-wow and adapter-win32 bindings"	"binding-only; preserve declaration, layout and calling-convention shape"	"adapter-wow; adapter-win32; adapter-softpc; adapter-vdm-monitor; session where reached"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-1666"
"MVDM-FILE-1667"	"wow32/wutbl2.h"	"wow32"	"declaration"	"binding-only"	"original WOW32 declaration surface retained for same-shaped adapter-wow and adapter-win32 bindings"	"binding-only; preserve declaration, layout and calling-convention shape"	"adapter-wow; adapter-win32; adapter-softpc; adapter-vdm-monitor; session where reached"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-1667"
"MVDM-FILE-1668"	"wow32/wutext.c"	"wow32"	"source"	"overlay-required"	"opennt-mvdm-host original WOW32 provider with adapter-wow overlay -> adapter-win32, adapter-softpc and adapter-vdm-monitor as reached; session owns mapping instances"	"overlay-required; retain original provider flow while replacing private USER/GDI/NT4 monitor or direct 32-bit pointer/HANDLE transport"	"adapter-wow; adapter-win32; adapter-softpc; adapter-vdm-monitor; session guest-memory, host-resource and completion-callback mapping managers"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-1668"
"MVDM-FILE-1669"	"wow32/wutext.h"	"wow32"	"declaration"	"binding-only"	"original WOW32 declaration surface retained for same-shaped adapter-wow and adapter-win32 bindings"	"binding-only; preserve declaration, layout and calling-convention shape"	"adapter-wow; adapter-win32; adapter-softpc; adapter-vdm-monitor; session where reached"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-1669"
"MVDM-FILE-1670"	"wow32/wutmr.c"	"wow32"	"source"	"overlay-required"	"opennt-mvdm-host original WOW32 provider with adapter-wow overlay -> adapter-win32, adapter-softpc and adapter-vdm-monitor as reached; session owns mapping instances"	"overlay-required; retain original provider flow while replacing private USER/GDI/NT4 monitor or direct 32-bit pointer/HANDLE transport"	"adapter-wow; adapter-win32; adapter-softpc; adapter-vdm-monitor; session guest-memory, host-resource and completion-callback mapping managers"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-1670"
"MVDM-FILE-1671"	"wow32/wutmr.h"	"wow32"	"declaration"	"binding-only"	"original WOW32 declaration surface retained for same-shaped adapter-wow and adapter-win32 bindings"	"binding-only; preserve declaration, layout and calling-convention shape"	"adapter-wow; adapter-win32; adapter-softpc; adapter-vdm-monitor; session where reached"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-1671"
"MVDM-FILE-1672"	"wow32/wuwind.c"	"wow32"	"source"	"overlay-required"	"opennt-mvdm-host original WOW32 provider with adapter-wow overlay -> adapter-win32, adapter-softpc and adapter-vdm-monitor as reached; session owns mapping instances"	"overlay-required; retain original provider flow while replacing private USER/GDI/NT4 monitor or direct 32-bit pointer/HANDLE transport"	"adapter-wow; adapter-win32; adapter-softpc; adapter-vdm-monitor; session guest-memory, host-resource and completion-callback mapping managers"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-1672"
"MVDM-FILE-1673"	"wow32/wuwind.h"	"wow32"	"declaration"	"binding-only"	"original WOW32 declaration surface retained for same-shaped adapter-wow and adapter-win32 bindings"	"binding-only; preserve declaration, layout and calling-convention shape"	"adapter-wow; adapter-win32; adapter-softpc; adapter-vdm-monitor; session where reached"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-1673"
"MVDM-FILE-1674"	"wow32/wwstbl2.h"	"wow32"	"declaration"	"binding-only"	"original WOW32 declaration surface retained for same-shaped adapter-wow and adapter-win32 bindings"	"binding-only; preserve declaration, layout and calling-convention shape"	"adapter-wow; adapter-win32; adapter-softpc; adapter-vdm-monitor; session where reached"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-1674"
"MVDM-FILE-1675"	"xms.486/alpha/sources"	"xms.486"	"resource-or-other"	"not-host-runtime"	"retained original build-description evidence; no final host link input"	"none; byte-exact source mirror retained"	"none"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-1675"
"MVDM-FILE-1676"	"xms.486/i386/sources"	"xms.486"	"resource-or-other"	"not-host-runtime"	"retained original build-description evidence; no final host link input"	"none; byte-exact source mirror retained"	"none"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-1676"
"MVDM-FILE-1677"	"xms.486/i386/xmsmem86.c"	"xms.486"	"source"	"not-host-runtime"	"retained original x86 direct-address backend evidence; same-shaped contracts are supplied by adapter-softpc -> adapter-bochs"	"none; direct-host-pointer body remains byte-exact evidence outside the final host graph"	"adapter-softpc; adapter-bochs; session guest-memory mapping manager"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-1677"
"MVDM-FILE-1678"	"xms.486/makefile"	"xms.486"	"resource-or-other"	"not-host-runtime"	"retained original build-description evidence; no final host link input"	"none; byte-exact source mirror retained"	"none"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-1678"
"MVDM-FILE-1679"	"xms.486/mips/sources"	"xms.486"	"resource-or-other"	"not-host-runtime"	"retained original build-description evidence; no final host link input"	"none; byte-exact source mirror retained"	"none"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-1679"
"MVDM-FILE-1680"	"xms.486/ppc/sources"	"xms.486"	"resource-or-other"	"not-host-runtime"	"retained original build-description evidence; no final host link input"	"none; byte-exact source mirror retained"	"none"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-1680"
"MVDM-FILE-1681"	"xms.486/sources"	"xms.486"	"resource-or-other"	"not-host-runtime"	"retained original build-description evidence; no final host link input"	"none; byte-exact source mirror retained"	"none"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-1681"
"MVDM-FILE-1682"	"xms.486/xms.c"	"xms.486"	"source"	"adapter-backed"	"opennt-mvdm-host original XMS initialization/range provider -> adapter-softpc -> adapter-bochs; session owns instance state"	"binding-only; preserve original suballocator and initialization sequence"	"adapter-softpc; adapter-bochs; session guest-memory mapping manager"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-1682"
"MVDM-FILE-1683"	"xms.486/xms.h"	"xms.486"	"declaration"	"binding-only"	"opennt-platform-abi original XMS declaration surface supplied to the selected XMS provider and adapters"	"binding-only; preserve exact data and external declaration shape"	"adapter-bop; adapter-softpc; session"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-1683"
"MVDM-FILE-1684"	"xms.486/xmsa20.c"	"xms.486"	"source"	"adapter-backed"	"opennt-mvdm-host original A20 service -> adapter-softpc -> adapter-bochs"	"binding-only; preserve original AX/BL result control flow"	"adapter-softpc; adapter-bochs"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-1684"
"MVDM-FILE-1685"	"xms.486/xmsblock.c"	"xms.486"	"source"	"adapter-backed"	"opennt-mvdm-host original XMS block provider -> adapter-softpc -> adapter-bochs; suballoc remains original support"	"binding-only; preserve allocation/free/move/query algorithm"	"adapter-softpc; adapter-bochs; session guest-memory mapping manager"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-1685"
